text,binary_label,language
El vlog de hoy : Estoy MUY enfadada https://t.co/qvMKZI0AHG,0,es
Y si os digo que ya está terminado todo el audio de Zomber Girl ?? ❤ ️💀 ZG4E 💀 ❤ ️ https://t.co/Ye18s4vwou,0,es
#meneito #mezclasenvivo #Palos @peterpamdj #elvacilondelagatita HAPPY FRIDAY . https://t.co/v7GRxOy4KG,0,es
“ @SoloQuotes : Quien baila contigo bajo la lluvia .. . caminara contigo aun bajo la tormenta . ” very true !!,0,es
ya no hay gymnastics ya no tengo excusa para picharle al gym -. -,0,es
@dccsierra pensaba que era una pic mía,0,es
Le di snooze a la alarma por una hora y le daría por otra hora más,0,es
A estar contigo siempre le daría repeat .,0,es
Con esto me despido Zombers ! Buenas noches ! ^^ F*CK FAME | KRONNO ZOMBER https://t.co/Gye4EDcFf3 vía @YouTube,0,es
@JavierJose__ Lo dice él que me pichea pero na ' chilling . #seguimospalante,0,es
Va a ser totalmente gratuito el album estará para todo aquel que quiera descargarlo en la red !! Aparte sortearé algun formato físico !,0,es
And so In love with my pictures !! Enamoradisima de mis fotos y de mi esposo Mas !! ! #Repost jesusfoto … https://t.co/JVJeRWB1cH,0,es
Un nude nunca esta fuera de lugar .,0,es
#Repost ninelconde with repostapp . ・・・ #lunas2015 #lunasauditorio gracias @angieestilo Vestido de … https://t.co/Y0Kxe5Oahi,0,es
Buenos dias Zombers !! Hoy toca grabar canción para el sábado !,0,es
Ya están los papeles ready ! Ya no hay vuelta a tras . @NEGROPR76,0,es
EL SEÑOR DE LOS ANILLOS ! | TNT RUN | Minecraft : https://t.co/vihqHkKvz3 vía @YouTube,0,es
"El vlog de hoy , pequeños roscones de reyes : JUGANDO CON EME https://t.co/AE7596n2bK",0,es
Buenas noches Zombers ! 😊😁 que descansen ! 🌌🌙 hora de cerrar mis ojitos blanquitos ! ( ✖╭╮✖ ),0,es
Zombers ! Se me ha ocurrido una idea bastante chula en la que participaremos todos ! La empezaré a hacer dentro de un par de días .,0,es
"Baby confiesales , diles de una vez .",0,es
@mememecaigo aja ! otro fucking año waiting,0,es
#Repost johanajacki with Thanks !! !! !! #elvacilondelagatita https://t.co/fHeTY1sfij,0,es
“ @chiquibabyLA : nos vemos al rato @Inmotion_us @dioLluberes @stephbradford ” yeahhhhh my fab group y @JasSolis call me estaba napping,0,es
La odiada pesa jajajaj #funny #ElvacilondellaGatita https://t.co/13PNEpOlUJ,0,es
Feliz y 🙏 Miércoles ya Ready #elVacilondelaGatita 5Am https://t.co/WQRD06icny,0,es
No feelings .,0,es
No conoces a Ryan Reynolds si no lo haz visto en just friends 😂,0,es
JAJA @Rubiu5 @Alphasniper97 @mangelrogel really ?? Aun no les habéis dicho que les dejamos ganar .. . 😒😝😝😂,0,es
@_mrsmaddox_ The 1975 es lo mejor .,0,es
"Y SÍ , ME LO HE HECHO YO MISMA . FUCK IT .",0,es
enamorada del monito 🙊 #NoFilterNeeded @ Cancun Quintana Roo https://t.co/cvCCCkcS9w,0,es
"El cuestionario , por favor , pa ' otro día , thanks",0,es
GOOD Morning Ready para mis niñas Imagen Modeling by La Gatita . Regístrate en http://t.co/jScmcmaN0W https://t.co/G88pnPcLul,0,es
"Tengo como 4 risas diferentes , ninguna de ellas es cute tho",0,es
hablar de este dia pleaseeeeeee,0,es
"Omg ya mismo es mi bday , que cool",0,es
Sabes que tienes frio cuando empiezas a perder feeling en los dedos,0,es
@fernanrodrigg yo diria que maybe un poco mejor,0,es
Que cool se veía La chomba anoche 💔,0,es
@veromolina08 Esa es otra . Pero estan tan cabrones que no hay break .,0,es
My new sounds : YA VES | NERY GODOY & KRONNO ZOMBER https://t.co/c8Ggo4JFff on #SoundCloud,0,es
"El único día libre que tengo esta semana es mañana y tengo diagnóstico en la uni , bello , bello",0,es
"El vlog de hoy , pequeñas tardes locas : HEMOS LLEGADO AL MILLÓN !! ! https://t.co/rXnWmj5tOT",0,es
Zombers los siguientes videos van a ser todos increibles ! La espera va a merecer la pena os lo prometo ! 😇✋🏻,0,es
"Como espotiar a una puertorriqueña en Marquette : chequeale el bulto , lo más seguro es kipling .",0,es
@SergioBaez13 waooo .. . Me acabo de dar cuenta que perdi dos segundos de mi vida leyendo tu tweet,0,es
@djsergiopr mira bye .,0,es
"En otras noticias del deporte , Puerto Rico esta 152 en ranking .. . #FIFA2018 .. .",0,es
Yo estoy con las 3 partes del especial 1Millón ! :D pronto iré subiendolo todo :) Muy buenas noches Zombers ! ❤ ️😋,0,es
Un pequeño adelanto del vlog de hoy .. . http://t.co/5oDldMx4Wt,0,es
@ElvisaYM @Rubiu5 @SharknessBlood Pepper Ann >> Vaca y Pollo >> La banda del patio >> Digimon Primera Generacion >> Sailor Moon >> Marvel/DC,0,es
la mejor cosa que se han inventado by far : seat warmer or butt warmers en los carros,0,es
@mirandaalexa17 viejo san juannnnn . Allí los sábados se dan buenos . Los viernes no sé haha,0,es
@mayarodriguez96 siii 😟 pero salgo a las 9 so cualquier cosa le llego jeje,0,es
Jeje @ponce_aguil si no te preocupez aqui te dejo el link !! https://t.co/3LGtadTGwY,0,es
@boli690 quiero q sepas q el like de camelia me dolio mas q el comentario,0,es
Con mi honey @NEGROPR76 love U,0,es
Time to have fun and take out the fur and over size coats !! ! A divertirte con piezas de peluche y … https://t.co/kSO0vVMzzk,0,es
"Bellamy fucking die , carajo !! !!",0,es
Deberian ver mis text con @13gsgs cuando intento cocinar y no se que carajo hago y le hago preguntas bien pendejas .,0,es
Tengo un love/hate relationship con mi pelo .,0,es
Yo hubiese sido tremendo prom date .,0,es
"El vlog de hoy , pequeñas piruletas de colores : VIAJE A UN LUGAR MISTERIOSO https://t.co/seMtyufp3N",0,es
@Ms_Prisci le diste like y desps unlike,0,es
hoy es el dia que aprecio el storage space,0,es
@2mentesNaccion si ? Uff perfect . Gracias !!,0,es
Hoy es national selfie day . A day made for me .,0,es
CONCIERTO COMPLETO ZARCORT Y KRONNO | CHILE Y ARGENTINA | LATINOAMERICA https://t.co/zteW30yjwL vía @YouTube,0,es
""" Dale , porfa y te compro margaritas "" - Martin -SAY NO MORE .",0,es
Nico seguía dando vueltas por el cuarto así que le tiré un pedazo de mi comforter al piso para que se acostara como ayer y se tranquilizó .,0,es
@Danyfn119 @MissCaro_24 @ted297 you guys are so mean .. . jajaja,0,es
Le doy gracias a Zeus por los cheese sticks .,0,es
Me gusta que me dediquen tweets y mas si es quien me atrae .,0,es
@javiidiaz06 no quiero ser tu amiga Carlos .. Bye,0,es
Love ❤ ️ Enjoy a blessed sunday !! Disfruta de un domingo bendecido !! #salhuaclothing http://t.co/7lU0P6QAxc,0,es
El vlog de hoy : EN LA CAMA CON DOS CHICOS .. . AY DIOSITO http://t.co/wmzMzHaOQd,0,es
Road Trip .. .. Mayagüez ! Así somos ! @NEGROPR76 @medallaofficial #vamosporlamedalla,0,es
"Imagínate si el #elvacilondelagatita Fuera asi ?. .. . Horror Yo No podría , Lol jajaja https://t.co/uCuSQa9KYY",0,es
Omg ! Q rico https://t.co/InEYKrAKiH,0,es
Normal que te haya encantado el juego @JordiWild los Zombers son los mejores y si hacen twerking ya ni te digo ! 😝😜,0,es
Voy a estudiar bye .,0,es
Pero que sea con discretion .,0,es
O sea estar jodia nivel no puedo ir al gym 😭,0,es
Buenos días Zombers ! 😁😁 hoy he descansado bastante ! ☀️😃,0,es
"@TransitoPR @daianar hay 1 solo carril en dirección al túnel justo después d Rooms To go detrás d plaza , por eso el tapón",0,es
@gegonzalezdiaz aquí es lo mismo durante los spring breaks,0,es
@SinIdeaDeNombre hahaha trueee same here . Pero al menos estando acá tenemos mas time pa estar con los panas jeje,0,es
naps en la playa >>,0,es
"Yo le voy a pichar por una hora a estudiar porque van a decir quien es A .. . MAS FUCKING VALEEEEEEEEE , COÑO .",0,es
Con lucrecia hora de disfrutar con mi team @peterpamdj #elvacilondelagatita https://t.co/Gth4hnXDqD,0,es
"Estar cantando en tu cuarto y que una tipa paseando su perro alfrente de tu casa diga : "" ¿ Qué es ese ruido ? "" .. . Excuse you",0,es
@pollypocketpc 6am ya estaba active 🤘🏻,0,es
"Mira , rezen pa que me cancelen un cabron camping de 3 días 🙏🏼",0,es
"@spensal6 yes , eso hace diferencia",0,es
un tipo comiéndose un whopper con sprite y una galleta a esta hora 😷,0,es
"Los Tejidos vuelven ! Usa blusas con apliques tejidos , son prendas frescas y le dan un toque delicado a tu outfit http://t.co/VnMNZ7qbVu",0,es
No me fui over jajaja yo no me voy over 💁🏽 https://t.co/L1akMRyBwp,0,es
Sin palabras ! Madres Zombers ! 😏😎😂😂😂 https://t.co/cOTezMdgIL,0,es
#share #Repost #taguea para que conozcan #temasdepareja y la mayor cantidad de Música … https://t.co/FF5NXSGu1J,0,es
@paolancc4 @PMGA_ OHH STAHP ! you are making me blush jajaja,0,es
Maté mis quizzes de quim 💪💪,0,es
Ya está terminado el videoclip de FUCK FAME !! ! ^^ Si os portáis bien el Sábado lo subo ! :P Buenas noches Zombers ! :D https://t.co/6yC2v5vQBn,0,es
Tranki yo me doble el tobillo tres días antes de mi prom y tuve que ir en flats jajajja https://t.co/IYOFOWTtQt,0,es
La mayoría de mis tweets son canciones o cosas que riman .,0,es
@ortizfranklyn el iphone 5,0,es
Y que fue ?? Lol #mezclas #ElvacilondelaGatita https://t.co/dzCzeo0a6m,0,es
"Ok , acabo de ver que ayer no se subió el vlog . MARAVILLOSO , PERFECTO , FANTÁSTICO . Lo tenéis hoy a las 18h , que es el de la gala de los EMA !",0,es
"You had it y lo desaprovechaste , your bad then .",0,es
""" Nos veremos en alcohólicos anónimos "" wtf 😹",0,es
"Para mi un "" ok "" es el fin de la conversación .",0,es
Galan como siempre horaciopalencia y con las ultimas tendencias en la Moda @dsquared2 suit y camisa … https://t.co/WFi7XmzBSo,0,es
Necesito que sea mayo para que mi baby llegue 😩,0,es
soy la unica sin una pillow .. . I can n't fucking nap without a pillow,0,es
Mucho mejor que el de la Striper . https://t.co/vHr91Dh70S,0,es
#Positive #TEAM #quote #ElvacilonDeLaGatita sandyc1067 @edwinbau @peterpamdj @elzol1067fm vegapower … http://t.co/daHszys1ye,0,es
"Coño , pero espetaron a la de la esquina a to ' cojón https://t.co/FEa5rChpaz",0,es
@carlasofia01 Pues ya tu dormiste ahi heavy,0,es
@AndreaaNicohl literal . Salí con hielo en la espalda 😎 #thuglife,0,es
@PattyB_14 hoy tu me causaste un ataque al corazón ! I love you lil bitchh,0,es
First -- > Una SELFIEEEEE 📸 y luego ok I 'm ready !! SALHUA is open 11:00 a 19:00 #selfie #allyouneedisecuador https://t.co/4ERaeZAM6p,0,es
""" dos de calamares "" (📸 by : @gominuke ) #instagrammission1 https://t.co/PupjqV4ToL",0,es
Me cansé de tratar de ser la mejor persona . ¿ Quieren joder ? Vamo 'a joder .,0,es
Cuando te levantas del nap y tienes una pierna dormida https://t.co/rlTrDvUm0k,0,es
@ashleylaughbox aqui el look https://t.co/aRj2r3kRjp,0,es
La gente no sabe que yo puedo ser más bicha que ellos . #OhWell,0,es
"Es como morón el chamaco , obliga 'o",0,es
Mi #morningwin @belVitaLatino todavía trabajando y lo que me mantiene #ganalealama ñana http://t.co/2GcKwQqz1D,0,es
Spring Break se fue como Caprisun .,0,es
A quien le ha pasado ? #realtalk https://t.co/0pNoWeXdIJ,0,es
"Lo vuelvo a subir en nada , en 10 minutitos o así .. espero que lo volváis a ver para dejar vuestro apoyo y sorry :(",0,es
@Rubiu5 he leído la entrevista y me he puesto nerviosa hasta yo .. . pls 😩,0,es
earlyy no salgo de mi cuarto hasta que termine la monografia,0,es
Relax ! Free del work !! !,0,es
@esangiecarajo acabala ya .. que quiero popcorn,0,es
Que te enganchen por querer ver Walking Dead está fuerte,0,es
"Yo sobreanalizo to ' , sea la madre , puñeta",0,es
Estado critico ! cansancio a full ! pero mañana vais a tener video cueste lo que cueste ^^,0,es
Isidro está más cool https://t.co/spudxK6Cke,0,es
📩 Envíos Free 📩 X 2 prendas o más A todo el Ecuador ! Tus pedidos los recibimos al 📲 096.8807384 #salhuaclothing http://t.co/Z0xEYF3PdN,0,es
Menos mal que tengo al loco de @TheRuso43 para arreglarme el orde ! Si no estaría In the ruina JAJA ✌🏻️😓 http://t.co/km8CGTduD3,0,es
"Cansada , pero contenta aquí vamos a laborar con el pueblo ! #friday https://t.co/K1A7jqB4n0",0,es
"De cuatro compañías telefónicas a las que he contactado , sólo dos han sabido decirme las ofertas inmediatamente . WTF .",0,es
"No parezco de mi edad , i know .",0,es
Cabrones vayan a mi último rt y vean ese thread para arriba entero 😩,0,es
"Hoy estuve súper cariñosa , eso nunca se ve , wtf",0,es
Buenos dias Zombers !! ! Ya somos mas de 100K en Instagram !! 😱😱 OMG ! ❤ ️,0,es
"El que me pida matrimonio con un cabron dance off y la cancion de Bruno Mars , el NO va .",0,es
Comenzar un domingo relajado usando una Denim shirt #lomejordeldomingo WE ARE OPEN hoy abrimos … https://t.co/6fkofJNQmZ,0,es
“ @MayraVB27 : pitorro de Nutella !! ! uhumm !! ” En serio ?! ? Drunk !! ! Jaja,0,es
🌷 flores para iniciar la semana #ilovesalhuaclothing http://t.co/v052mYzsF2,0,es
Jared Leto grabando stories mientras escala la madre de las montañas .. Loco y pico,0,es
Rompe tus propias reglas y atrevete a usar una shoulder out ! ATTRACTION New Collection Ya … https://t.co/K5eneZbMld,0,es
Pedro y Dulce Efficiency for Rent http://t.co/ELrJnc4Jg4,0,es
@adrianaaleee @camilalaureanoo cuándo tendremos otro sleepover ? I am in desperate need of one .,0,es
#beautysquat @leonardorocco @betancurclaudia y el Team #miercolesdebelleza #rocking #styling #makeup … http://t.co/9rsGtN7uHA,0,es
Se siente cabrón estar esta hora en la U .,0,es
Este profe tras que da la clase a las 7am nunca viene y ni si quiera manda un email,0,es
Me levanto con miles de email de los profesores de las 20 cosas que tengo que hacer 😩😩😩😩,0,es
"@JesusMPerez6 @_asxxl_ screenshot , por favor",0,es
"Vale zombers ! El canal se llama Thekronnoplay !! No hay nadie suscrito y hay muy poquitos videos , pero un dia de estos lo anunciare al canal",0,es
@GVG222 nena no . Era un tweet negativo . Not youuu,0,es
Comenzando @NEGROPR76 nuestras vacaciones con un Snack de los @Los_Monkeys ! Estaba súper rico como siempre !!,0,es
“ @AZUCENACIERCO : Gracias a @AngieEstilo y @beatrizmiami por mi look de hoy #vestido de @macduggal #joyas de @TheKeyDiamonds ” tq flaca bella,0,es
Cuando estas fast walking pq estas tarde para una clase y te vas de boca .. #MyLife,0,es
Lista para el feriado !! ? De vuelta nuestros ••• Dots shorts ••• los pidieron y hoy tenemos nuevas … http://t.co/MRhVa2LLVO,0,es
Cuando estoy home alone ni los fantasmas me visitan .,0,es
Mis Alumnas Imagen Modeling by La Gatita .. Registralas en http://t.co/jScmcmaN0W https://t.co/1xoyViDgsJ,0,es
Lo q das vas a recibir .. . de q algún día vas a recibir lo q has dado . Q dios te ayude .. . el ser amable con los demás no cuenta nada,0,es
Almighty / Cuentas de ahorro,0,es
"El vlog de hoy , pequeños aventureros : EMPIEZA LA AVENTURA !! https://t.co/hU0Iw2w3LT",0,es
@chinoynacho antes de salir a su participación en #missvenezuela #chinoynacho #trends #menstyle #trendy #fashion .. . http://t.co/sDhLxhm4EV,0,es
Estoy craving una tripleta de monchis hace tieeempo,0,es
Pinche madre de los naps https://t.co/X5bBqwOvn8,0,es
Este weekend estuvo bien bueno 😌,0,es
Turquoise color #salhuaclothing seguimos atendiendo hoy ! http://t.co/XBGmlPCRia,0,es
"Ya paso Halloween , Te puedes quitar el traje de pistolita .",0,es
Buenos días !! !! Lista para un día más lleno de éxito y bendiciones #ilovemyjob #premiosjuventud … http://t.co/hxPiBzzCUj,0,es
"Dímelo , papi , tarde pal Ring",0,es
@Ms_Prisci JAJAJAJAJJA ey ey la que dijo rata fue ashley i just agreed,0,es
La Primavera ya llego ! A usar colores neones y llamativos ambos sexos Spring time ! Use bold and colorful pants ! http://t.co/TTHrw4Qmvh,0,es
Más que ready pa ' empezar el semestre #elbicho,0,es
Noche de ver a la Orquesta Sinfónica tocando #StarWars #songs con @NEGROPR76 #MayTheForceBeWithYou,0,es
No feelings .,0,es
Happy monday 💆 Jumpsuit único estampado azul #Salhuaclothing http://t.co/dDLoeZvEPY,0,es
Feeling georgeous for tonight ! Verme espectacular esta noche ! Es mi mayor deseo !! 🙋🏼💕💕 hoy abrimos desde las 10:00 https://t.co/hzfsrHoafE,0,es
violet blouse Porque amamos el moradooo 👚 ! #salhuaclothing http://t.co/UHhgaaF6d5,0,es
Que rico es terminar la uni .. .. .. Hasta el 2 de junio 😂,0,es
"Puej mano , cavs jugaron pa ganar jaja what shu gonna do",0,es
Hermosa . 👗👗👗👗 el vestido es french connection @VeronicaBastos1 @karenrichardsc @salypimientahd,0,es
@Vengodelanada el miércoles estoy full de clases y trabajo 😓,0,es
El profe dijo que los humanos tienen un attention span de 20 minutos .. . y luego esperan que leamos 5 capitulos corridos .,0,es
Cuando okc gane la serie tiro un tweet dulzon,0,es
Imagen Modeling by La Gatita #halloween https://t.co/mSmDbEImel,0,es
@RickyHdzChele Ricky en tu foto te ves flaco . Please vamos a representar la realidad como es .,0,es
Voy a empezar otro squat challenge y este fucking sí lo tengo que terminar,0,es
"Hoy Maya cumple 19 🎉 Happy birthday Mayonesa , espero que la pases super duper en tu examen de cont … https://t.co/PzlvXCoxve",0,es
“ @VeronicaBastos1 : Me encanta el rojo ! gracias cc/ @AngieEstilo “ @mommom074 : @VeronicaBastos1 QUE LINDO VESTIDO ! LUCIAS MUY LINDA HOY #Ladyinred,0,es
MY NIGGA IS 18 !! ! HAPPY BIRTHDAY BAE !! ya eres legal !! ! mañana la vamos a pasar cabron ! Te amo muchisimo ! VAMO A BEBEL ! http://t.co/kalAH45P1i,0,es
@javieer124 literaaaal . Mira mi story para que lo veas 😤😤,0,es
"El vlog de hoy , pequeñas turbulencias : ADIÓS , PUNTA CANA , ADIÓS https://t.co/u2Pu1d8MR1",0,es
Never give Up !! 🙌🏻 Blusa $24.70 Disponible para envíos * tiempo de envío : llega al día siguiente . http://t.co/e65MnqGHlS,0,es
""" @SexFactsOfLife : A female "" cock block "" is referred to as a "" clam jam . """" JAJAJAJ aah pues bien",0,es
Buenas noticias Zombers !! 😁😁 Esta tarde tenéis nuevo temazo junto al brocoli de @ZarcortGame 😍 ❤ Que ganitas de que lo veáis !! !! !,0,es
""" @vegamarie21 : @arianaasalgado happy bday linda !! Pasala cabron !! ! "" que lenda graciass :)",0,es
todavia tengo arena en los oidos .. . how is this possible ?,0,es
"@MayraVB27 shit , mi amiga no trabaja manana",0,es
Mami parece una nena chiquita motivá porque se va para Miami un weekend 😍 Que bella,0,es
He añadido un vídeo a una lista de reproducción de @YouTube ( https://t.co/PMonnyvf7N - Aprovechando el BUG ! | Juegos del Hambre |,0,es
Terminando nuestros días de promo ! Aprovecha las últimas prendas de nuestra colección pasada todas ON SALE ! http://t.co/J1Q84e2Tul,0,es
"Como carajo tienen 20 , 000 tweets .",0,es
MAÑANA SALE MI SINGLE PHANTOM LIMB http://t.co/NffK2DwVXB,0,es
