author,categoria,ciberacoso,texto,Unnamed: 4
"FEDAMCO1
",0,0.0,Ojalá den con el paradero del asesino y que caiga todo el peso de la ley.,
pachobm,4,1.0,"Yo no veo amenazas, solo le dicen una verdad: y lo consideran asesino!! Ahora si le molesta al sicario de esas redes para quien todos  son ladrones, narcos y corruptos!!! Disfruto jajaja",
"DiegoTrujilloF
",0,0.0,"FernanMartinez
 El debe saber de escoltas, el viajó acompañando al Asesino u Narcotraficante del Ñeñe Hernadez ",
"MARTINVALIENTE1
",4,1.0,"Ahí tienen sus listas cerradas, meten a cualquier  degenerado... con este, la boreal, la hija del asesino pizarro y otros, todos juntos, no se saca medio j",
"nelsoncardena18
",4,1.0,Sigue la señora davila.junto al asesino zapateiro confabulando el golpe de estado,
"perico095
",4,1.0,"Desgraciadamente no será el único cesado por ese caso, estoy seguro que por culpa de este gobierno asesino, habrán más.",
"adrian236
",4,1.0,"No estaría sembrando café cuando le paso eso. lo lamento pero eso le paso por asesino y bandolero, no por ser un angelito del señor.",
JoneJhon,4,1.0,"La peor escoria que ha mal parido está tierra latina, un aprovechado de la revolución y descontento de tantos, para con discursos de resentidos e incapaces, con armas llegar al poder y hacer las peores porquerías que un ser humano puede hacer. Asesino, homofobico y secuestrador.",
"Lautaromotta58
",0,0.0,Los bandidos no tenemos suerte dijo feid,
juansborre5,0,0.0,Te descuidas un segundo y feid te revive la carrera,
"zonacero
",0,0.0,Sicario ingresa a una vivienda y asesina a un hombre en la sala de la casa,
Rafaelgarcias7S,0,0.0,"Antaño fuí llamada FORTUNA por los clérigos 
mientras que tú,  Francisco, me llamas y nombras asesina... 
no debes lamentarte...
vendí a Julio Cesar al Senado.. ",
"JulioMarioEspi2
",0,0.0,"No entiendo, usted está pretendiendo decir que, intentar besar a una mujer y sentir nostalgia de una ideología asesina y su muro es lo mismo?",
"jaimoda
",4,1.0,"A ver si por lo menos así gratis estudia alguna carrera, pero primero a terminar el Bachillerato. Asesina",
carloswlizarazo,4,1.0,"
Esos escándalos sin fundamento de los medios prepagos no impide el nombramiento de un fiscal que destape toda las otrosidades de esa plaga corrupta asesina de extrema derecha",
"CarlosAltamar27
",0,0.0,"La supuesta dictadura no tiene guerrillas, ni asesina periodistas ni opositores… pero tú si eres un malparido",
"Carloshredondo
",0,0.0,Mátame asesina con esos ojazos,
"KellyHernandezB
",0,0.0,Este calor diario cada dia me asesina un poco mas.,
"CarlosOnoro
",0,0.0,"Increíble, exclusivo, alerta, una fuente de alto nivel q me ha pedido proteger su identidad me confirma q debajo de la media q cubre mi pie izquierdo se esconde una pecueca asesina de lesa humanidad.",
"ExpresinLibreB1
",0,0.0,"Deje de incendiar al país con sus estupideces, deben enviarte presa, asesina psicológica",
carloswlizarazo,0,0.0,"El desespero de esta clase corrupta y asesina, le suma más sal en la herida con el asesinato del coronel",
"Mi0pinionYPunto
",4,1.0,Victoria Eugenia es igual de asesina que los demás miembros del clan Gnecco,
"Herdene3Octavio
",4,1.0,Es más usted no debería ni estar en el congreso de la república  guerrillera  asesina  pague por sus delitos,
daly_martinez05,0,0.0,"Hablar contigo no hará que aparezcan, ¿ piensas que los pitbull son una raza asesina?",
"bahokinho_77
",0,0.0,"No le crea a esa asesina de los peces, editó el mensaje.",
"SkidHyper
",0,0.0,NOS EMPEZO A SEGUIR UN HOMBRE CAMINANDO LENTAMENTE CON MIRADA ASESINA EN MEDIO DE UNA CALLE SOLA Y NOS ACABAMOS DE METER EN UN TAXI DIOS MIO SENTI QUE NOS IBAN A MATAR AHI MISMO,
"AntonioDiscolo1
",4,1.0,"La VICEPRESIDENTA Francia Marquez dice toda la VERDAD..
Semana es un antro de DESINFORMACIÓN Y MENTIRAS..
Ah y al TAPEN, TAPEN, a la CLASE CORRUPTA Y ASESINA del país..",
"monomonge1
",0,0.0,Aquí le perdonan a la oposición corrupta y asesina pero no a una mentirosa,
"Comesanismo1924
",0,0.0,"Que los críes de buena manera no quiere decir que lo sea, por naturaleza son una raza asesina yo tengo uno también Nunca me ha atacado pero siempre estoy al pendiente del bozal y la correa.",
"
mayitopalacio
",0,0.0,"Qué vergüenza de congresista, todos los días vemos una propuesta peor que la anterior,  además a una velocidad asesina, van con toda.",
"mayitopalacio
",0,0.0,"No sólo se asesina con un arma, con la lengua engañosa se mata a todo un psis.",
jpr261111,0,0.0,si le llevo la contraria me asesina,
"maurosul
",4,1.0,"Increíble, reprochable, vergonzoso y humillante que una criminal y asesina como ud sea congresista.",
"daneluc
",0,0.0,"Tibios y asolapados Corruptos, asesina de la madre tierra no tienen que ver con árboles con tal de sacar dinero.",
"FernandoAragur1
",0,0.0,"El machismo asesina muchas mujetes cada año.
Se puede ser feminista sin llevar la agenda de la ONU.
O incluyente sin apoyar la agenda lgtbi",
"Elmoprisuspend2
",0,0.0,"Jjajajajaa toca es quemar l hijueputa empresa asesina de tranquilidad
",
"tate197
",0,0.0,Corte suprema asesina reforma a la justicia ya,
"Jperezjimgmail1
",4,1.0,Es Bogota la qué  dcide y no la burguesía rancia y asesina y el pueblo manda y punto,
"Mr_Reivahj
",0,0.0,Miserable aquel que asesina a una criatura indefensa.,
"Sharonblancod
",0,0.0,yo si metía una parla asesina en esas exposiciones oiga,
"LuOsorio20
",0,0.0,"Fui muy asesina lo reconozco, 3 horas de sueño y pal gym, ni Bobo man se tira esa pues, casi le toco las campanas a San pedro ",
Laura_MesaG,0,0.0,Estoy obsesionada con esa canción y se me hace imposible escucharla y no poner Asesina de La Factoría,
"Nestor2013_
",4,1.0,Boba hp asesina vieja malparida usted no tiene derecho a absolutamente nada,
"molinataborda
",0,0.0,Cómo se le llama al padre que asesina y le roba a sus hijos?,
"katherinetp27
",4,1.0,Asesina!   Merece ser juzgada y tratada como tal!,
"widsaenz1
",4,1.0,"Si usted que es una criminal, asesina y terrorista. Esta de parte del gobierno!!! Para mi es suficiente razón para saber que están haciendo las cosas mal",
"nonbredeusuaria
",0,0.0,Soñé que era asesina jajaja yo bn miedosa que soy que tierna,
LuisG3885,0,0.0,no jodas sí yo la trato de ladrona y asesina a usted lo primero que hace es denunciarme y yo tengo que probar eso,
"JSanzOakley
",1,1.0,"Salieron los pobretones petristas esos mismos gusanos RASTREROs que no tienen nada que son vagos hasta de cerebro que apoyan todo lo que es RESENTIMIENTO SOCIAL y odio,que defienden la marihuana la corrupción y el aborto, que defienden a quien roba y asesina.",
MiguelB092268,4,1.0,"Es de la banda guerrillera terrorista asesina de países comunista el hdp
",
Cristian_M2,4,1.0,Está inadaptada divinamente representa a una asesina en potencia,
"MauroVillamilB
",4,1.0,"Sí, es verdad. La verdad le dolió mucho a la tal ""fiscal de hierro"" que con su trino amenazante confirma y ratifica lo que el país y el mundo entero ya saben; que la cultura paisa sufre de una grave enfermedad llamada corrupción inescrupulosa, mafiosa, traqueta y asesina.",
"oh_wonderwall
",4,1.0,Danny siempre dio indicios de asesina.,
"jcdelvallex
",4,1.0,"No mk, esa vaina me da es miedo, cule potencial asesina en serie",
"verdolaga2323
",0,0.0,"No existe una palabra que defina esta barbaridad, financiar a quien asesina, secuestra, extorsiona o roba, sin palabras.",
"jair4444
",4,1.0,"Oiste bobolivar, ya no sabes que sacar? definitivamente  una rata y fuera de eso asesina! cuando se ve a corralada trata de sacar por una y mil veces  a los que se le ponen en el camino, jajajaj que pesar!",
"fergussondavid
",4,1.0,Toda una rata asesina,
"diegoacvdot
",4,1.0,"intiasprilla
 es una rata igual que su sucio padre. La genética asesina y criminal q heredó pone en riesgo a todos los que no estamos de acuerdo con legalizar sus vicios y aberraciones. Con esa calaña progresista, todos los buenos y decentes estamos amenazados.",
TicoMamertico,4,1.0,"Pero Paola; su clan de matones y cobradores amenaza, asesina y desplaza con el fin de mantener tener el poder en 'su tierra'... Usted qué va a decir sobre ética su su ralea  o tiene principios.",
Archerarcher122,4,1.0,están haciendo hasta lo imposible por no caer presos la derecha en  Colombia es asesina.,
"AsdrbalArboled1
",4,1.0,"Y sobre todo quien lo dice, una bestia criminal, asesina, genocida, corrupto como el que más, despojador, sicopata, mentiroso mitomano, calumniador; la mayor desgracia de colombia y que fue cagada en tierra antioqueña...vea una descripción acertada",
jvalenciac02,4,1.0,"Gustavo Petro, el que sí tiene gūevas para enfrentarse a la oligarquía ladrona y asesina que siempre ha mandado en este país.",
"MiguelB092268
",4,1.0,"GustavoBolivar
 es un terrorista creador y financiador de una banda criminal asesina la primera línea que recibe dinero de eln farc comunes clan del golfo",
"
jefersonzv
",4,1.0,"Usted si es un hijo de puta payasa cree que eso es para hacer chistes ignorante de mierda, asesina guerrillera hija de puta
",
"manuela9810
",4,1.0,Me cogió la gripa asesina de temporada,
"Amantissim20993
",4,1.0,"Usted representa a la izquierda digna de Colombia. No la izquierda retrógrada, criminal y asesina de 
petrogustavo",
Nas1120R,4,1.0,No se equivoquen ustedes ni amenacen esta prensa criminal quiere levantar cortinas de humo para evadir lo que dijo mancuso prensa criminal y asesina,
"nuncapetrista77
",4,1.0,Pobres criaturas con esa mamá una asesina por qué los muertos del famoso estallido social son suyos. MALDITA!!!,
EdgarTom94a,4,1.0,La asesina que tomaba fotos  pero con tiros de fusil...genocida inmunda y asquerosa.,
"merce42692255
",4,1.0,"Y se olvida que usted es narcotraficante , guerrillera, asesina,corrupta, mire su prontuario , de Dios usted no se burla y DIOS SOBERANO Y AUTORIDAD YA SE ENCARGO DE HACER JUSTICIA EN USTED AQUI EN LA TIERRA Y DE TODA SUS  GENERACIONES",
helloism3,4,1.0,La Sirenita Negra y Gladis la Orca Asesina,
"Alexander291989
",4,1.0,"Y asesina a sangre fría, le faltaron varios ítems",
"Sandraisabel471
",4,1.0,"Estamos muy Pendientes viendo cómo este gobierno asesina, amenaza , chuza, al que le da la gana , el Coronel no se suicidó.",
OleManoComunica,4,1.0,Qué le pasa a esta humanidad tan indolente y asesina?,
PalominoWolf,4,1.0,Siempre ha pasado y no por eso da menos asco. Las comunidades que viven en zona de conflicto son víctimas del estado. Primero los abandona y luego los asesina.,
"Yulnebguacalon
",0,0.0,Su risa frenética asesina,
AlfaBetodiaz,4,1.0,"Pero usted no es consecuente ,a los que apoya o sigue son de la misma élite asesina y corrupta de Colombia.. entonces de que hablas viejo",
"DianaJa86091701
",4,1.0,"Y porqué le dice Doctora? Ahh es que la genocida  tiene Doctorado en Terrorismo, Asesinato y Cinismo.
Esta asesina es la  misma que demandó a la de Rosa Blanca, su víctima, y disque le prohibe q no mancillen su buen nombre. Asi o más especializada en Cinismo?",
"fernankce
",0,0.0,"Es más elocuente un poema que una ráfaga. El primero alienta, mientras la otra, asesina",
Ama85094789,4,1.0,Claro que están http://reclamando.Se debe reclamar más.Pero no se hace porque el establecimiento asesina a quienes se atreven pacíficamente a reclamar.,
"julian_marssof
",4,1.0,Resulta que la guerrilla secuestra y asesina pero vale la palabra del grupo guerrillero por encima de la voz de la víctima?,
HugoSandovalVi1,4,1.0,"Usted no es más que una criminal, alcahuete de criminales de lesa humanidad,",
"jimmy_velasco
",4,1.0,"Que símbolos los que usa para justificar a alguien que extorsiona, secuestra y asesina",
draad21,4,1.0,Va a hacer falta mi gimnasio que me asesina en cada rutina,
"greko11maister
",0,0.0,Que triste matar al arcangel que ama para liberar a la bestia asesina,
"FarawayGaylaxy
",0,0.0,EL COMUNISMO ES UN ARMA ASESINA DICE MI TAXISTA ESTOY GRITANDO,
"MrJuangiga
",4,1.0,Este gobierno asesina policías,
"bladovar
",4,1.0,"
Un molino para moler carne de res
Me recordaba una serie mujeres asesinas donde la asesina molia la carne de su marido muerto mirando la cámara",
"Osmejamen
",4,1.0,Miserable asesina caníbal a usted no deberían ni dejarla entrar a los baños del Senado,
"BatBogota
",0,0.0,"Soy periodista y no me siento amenazada por este gobierno. Amenazada me sentía antes, cuando tocaba medir cada palabra para hablar, por ejemplo, de falsos positivos, de desapariciones y de crímenes de Estado. El actual gobierno controvierte, pero no persigue ni asesina.",
"OkamiHuman
",0,0.0,"Retrocedería llevando la mano a su herida mientras le dirige una mirada asesina. —¿Pero qué te crees que eres, un vampiro? No soy asustadizo, pero joder, si apareces así de la nada como si fueses un fantasma, ¿Quién en su sano juicio se lo toma a cachondeo?",
AlfredoAlthviz,4,1.0,Nada malo dejo la caída de eso muro. Nada absolutamente nada. Hoy millones de Alemanes viven felices y su desorrollo económico es de los mejores con modelos lejanos al que representaba esa Alemania retrógrada y asesina. Petro tiene su mente en los años 80.,
Mateo_Barret,0,0.0,"Es falso, está buscando como justificar a la asesina.",
kylejulian,4,1.0,"Siiii de acuerdo…. Esa señora mínimo merece cárcel, una asesina de pasquin
",
"diegoedisson
",4,1.0,"Toda la cúpula asesina del coronel se fue a tomar fotos, mientras dejaron unos niños huérfanos, donde están los valores.",
"RCamiloDiaz
",4,1.0,"
Habla el tipo cuyo partido asesina jóvenes por deporte. ",
RluqueLuque,4,1.0,"Al perro animal, el otro es simplemente una rata asesina",
"BChitiva
",4,1.0,Mejor un marihuanero qué una sabandija asesina,
"albertoardila
",4,1.0,"Babosa asesina a dávila, mancuso demuestra la culpabilidad de auv, se pacta cese al fuego con eln ¿y lo de mayor importancia es la auto-critica?",
daivergtz,0,0.0,"
La primer sustancia adictiva y mas asesina se llama AZUCAR.",
"fabomorcard
",4,1.0,Desmovilizarse es la mejor opción!!!Despojadora asesina,
ImBigDaddy,4,1.0,"El asesinato por parte de terroristas en la UN de unos policías desarmados, es el inicio de una larga historia en la que la izquierda comunista, guerrillera, adoctrinada y asesina se adueña del poder, de las instituciones y en el proceso hace miserable a una nación.",
"IzzyJako
",4,1.0,se puso sentimental esta cucarracha asesina,
"jmavella
",0,0.0,"Pues ya es hora. Suficiente con 2mil años de una ideología totalmente machista, antinatural, asesina e irracional",
"jorgexquicenog1
",0,0.0,La banda asesina de moral,
"ingcritica
",4,1.0,Una rata lamentando la muerte de otra de su misma calaña.,
"merv59
",0,0.0,En este caso botaron a la rata del barco,
"alexparra2013
",4,1.0,ajajja fueron a apoyarlo con la plata que le pago el coronel rata,
"RinconDavid_
",4,1.0,"Que feo debe ser una rata, literal te odian por ser feo mientras a los humanos les vale verga convivir con pájaros al lado como si nada.",
"gnosisarley
",4,1.0,"Maldita rata Vicky Dávila y su medio criminal como lo es semana, no hallan como tumbar este gobierno, pero no pasaran, tendrán que hacerlo por encima de nuestros cadáveres. Se van a quedar viendo un chispero. Viva 
@petrogustavo
.",
"jhonose_
",0,0.0,Hay muchas pero Mujer amante de Rata blanca es otro nivel.,
"harveycalambas
",0,0.0,"Todo tipo y especie de rata, debe estar muerta..",
"mitzukague
",4,1.0,"Su padre es una pobre rata que se murió siendo investigado, o es mentira",
"sortier
",4,1.0,"En el Transmilenio que voy hay un chico con una rata y la bichita es toda bonita, y lo busca y juegan. Me dio ternura",
"verdolaga2323
",4,1.0,"Maldita rata, debe ser juzgado por doble militancia",
"alvaritosave
",4,1.0,"Rata desgraciado usted y su falso discurso de ""tenemos la gasolina mas cara del mundo"" desgraciado cinico narconovelas hipócrita",
"Epapino_020994
",4,1.0,Cielo Rusinque otra rata más que se suma al pacto criminal de la picota,
"alvagutica
",4,1.0,Está puta rata debería estar en la cárcel,
"DylanHC7
",4,1.0," da risa el Uribismo vanagloriando a uno de los principales cabecillas de su secta....
Lo necesitamos señor fiscal pero tras las rejas rata Hpta!",
"Epapino_020994
",4,1.0,"Amigo diga las cosas por su nombre.
Esa rata de abogducho de Miguel Angel Del Río y Gustavo Petro tienen mucho que ver con el asecinato del coronel Davila.",
CalvoNarizon,4,1.0,"Ese triple hp guerrillero ojibrotado malnacido, es la peor rata que tiene este mundo y sus alrededores.",
